store_id,item_id,sell_price
TX_2,FOODS_1_064,2.54
TX_2,FOODS_1_065,2.94
TX_2,FOODS_1_066,1.33
TX_2,FOODS_1_067,1.97
TX_2,FOODS_1_068,3.58
TX_2,FOODS_1_069,2.18
TX_2,FOODS_1_070,0.98
TX_2,FOODS_1_071,1.97
TX_2,FOODS_1_072,4.68
TX_2,FOODS_1_073,1.76
TX_2,FOODS_1_074,2.12
TX_2,FOODS_1_075,2.94
TX_2,FOODS_1_076,6.28
TX_2,FOODS_1_077,2.97
TX_2,FOODS_1_078,3.24
TX_2,FOODS_1_079,6.0
TX_2,FOODS_1_080,6.97
TX_2,FOODS_1_081,6.71
TX_2,FOODS_1_082,0.98
TX_2,FOODS_1_083,1.97
TX_2,FOODS_1_084,6.0
TX_2,FOODS_1_085,0.92
TX_2,FOODS_1_086,1.48
TX_2,FOODS_1_087,6.71
TX_2,FOODS_1_088,3.97
TX_2,FOODS_1_089,3.24
TX_2,FOODS_1_090,2.94
TX_2,FOODS_1_091,2.38
TX_2,FOODS_1_092,1.78
TX_2,FOODS_1_093,5.61
TX_2,FOODS_1_094,2.94
TX_2,FOODS_1_095,3.72
TX_2,FOODS_1_096,6.91
TX_2,FOODS_1_097,0.98
TX_2,FOODS_1_098,6.58
TX_2,FOODS_1_099,0.98
TX_2,FOODS_1_101,1.97
TX_2,FOODS_1_102,1.5
TX_2,FOODS_1_103,3.18
TX_2,FOODS_1_104,2.94
TX_2,FOODS_1_105,1.88
TX_2,FOODS_1_106,2.94
TX_2,FOODS_1_107,6.0
TX_2,FOODS_1_108,2.5
TX_2,FOODS_1_109,2.0
TX_2,FOODS_1_110,1.78
TX_2,FOODS_1_111,5.98
TX_2,FOODS_1_112,1.98
TX_2,FOODS_1_113,0.98
TX_2,FOODS_1_114,2.94
TX_2,FOODS_1_115,3.58
TX_2,FOODS_1_116,2.18
TX_2,FOODS_1_117,2.0
TX_2,FOODS_1_118,0.98
TX_2,FOODS_1_119,2.94
TX_2,FOODS_1_120,1.78
TX_2,FOODS_1_121,1.0
TX_2,FOODS_1_122,1.98
TX_2,FOODS_1_123,2.28
TX_2,FOODS_1_124,2.0
TX_2,FOODS_1_125,4.98
TX_2,FOODS_1_126,2.68
TX_2,FOODS_1_127,1.76
TX_2,FOODS_1_128,3.18
TX_2,FOODS_1_129,6.91
TX_2,FOODS_1_130,1.5
TX_2,FOODS_1_131,2.78
TX_2,FOODS_1_132,1.78
TX_2,FOODS_1_133,2.78
TX_2,FOODS_1_134,1.98
TX_2,FOODS_1_135,2.18
TX_2,FOODS_1_136,3.97
TX_2,FOODS_1_137,1.97
TX_2,FOODS_1_138,2.18
TX_2,FOODS_1_139,0.98
TX_2,FOODS_1_140,6.38
TX_2,FOODS_1_141,2.94
TX_2,FOODS_1_142,1.25
TX_2,FOODS_1_143,1.97
TX_2,FOODS_1_144,6.68
TX_2,FOODS_1_145,0.98
TX_2,FOODS_1_146,2.12
TX_2,FOODS_1_147,5.79
TX_2,FOODS_1_148,5.72
TX_2,FOODS_1_149,0.98
TX_2,FOODS_1_150,3.97
TX_2,FOODS_1_151,9.98
TX_2,FOODS_1_152,6.98
TX_2,FOODS_1_153,1.68
TX_2,FOODS_1_154,1.25
TX_2,FOODS_1_155,0.98
TX_2,FOODS_1_156,2.68
TX_2,FOODS_1_157,4.46
TX_2,FOODS_1_158,4.98
TX_2,FOODS_1_159,4.46
TX_2,FOODS_1_160,2.24
TX_2,FOODS_1_161,0.92
TX_2,FOODS_1_162,1.78
TX_2,FOODS_1_163,0.98
TX_2,FOODS_1_164,5.61
TX_2,FOODS_1_166,2.0
TX_2,FOODS_1_167,3.97
TX_2,FOODS_1_168,2.0
TX_2,FOODS_1_169,3.24
TX_2,FOODS_1_170,6.71
TX_2,FOODS_1_171,6.71
TX_2,FOODS_1_172,1.54
TX_2,FOODS_1_173,1.97
TX_2,FOODS_1_174,3.97
TX_2,FOODS_1_175,2.88
TX_2,FOODS_1_176,2.97
TX_2,FOODS_1_177,7.97
TX_2,FOODS_1_178,8.97
TX_2,FOODS_1_179,3.58
TX_2,FOODS_1_180,8.88
TX_2,FOODS_1_181,1.28
TX_2,FOODS_1_182,1.97
TX_2,FOODS_1_183,2.88
TX_2,FOODS_1_184,1.0
TX_2,FOODS_1_185,2.0
TX_2,FOODS_1_186,5.98
TX_2,FOODS_1_187,7.97
TX_2,FOODS_1_188,2.98
TX_2,FOODS_1_189,2.79
TX_2,FOODS_1_190,0.98
TX_2,FOODS_1_191,6.71
TX_2,FOODS_1_192,2.38
TX_2,FOODS_1_193,6.71
TX_2,FOODS_1_194,3.97
TX_2,FOODS_1_195,2.12
TX_2,FOODS_1_196,1.97
TX_2,FOODS_1_197,3.97
TX_2,FOODS_1_198,2.28
TX_2,FOODS_1_199,5.61
TX_2,FOODS_1_200,0.98
TX_2,FOODS_1_201,2.0
TX_2,FOODS_1_202,0.98
TX_2,FOODS_1_203,2.0
TX_2,FOODS_1_204,0.92
TX_2,FOODS_1_205,4.74
TX_2,FOODS_1_206,1.58
TX_2,FOODS_1_207,3.12
TX_2,FOODS_1_208,1.78
TX_2,FOODS_1_209,2.38
TX_2,FOODS_1_210,1.78
TX_2,FOODS_1_211,6.71
TX_2,FOODS_1_212,6.28
TX_2,FOODS_1_213,2.38
TX_2,FOODS_1_214,2.64
TX_2,FOODS_1_215,1.68
TX_2,FOODS_1_216,4.86
TX_2,FOODS_1_217,2.94
TX_2,FOODS_1_218,0.92
TX_2,FOODS_1_219,2.0
TX_2,FOODS_2_001,1.66
TX_2,FOODS_2_002,1.88
TX_2,FOODS_2_003,1.97
TX_2,FOODS_2_004,3.78
TX_2,FOODS_2_005,3.68
TX_2,FOODS_2_006,8.87
TX_2,FOODS_2_007,2.68
TX_2,FOODS_2_008,2.5
TX_2,FOODS_2_009,1.18
TX_2,FOODS_2_010,2.48
TX_2,FOODS_2_011,2.68
TX_2,FOODS_2_012,2.97
TX_2,FOODS_2_013,1.57
TX_2,FOODS_2_014,2.08
TX_2,FOODS_2_015,2.77
TX_2,FOODS_2_016,1.0
TX_2,FOODS_2_017,3.96
TX_2,FOODS_2_018,6.98
TX_2,FOODS_2_019,2.92
TX_2,FOODS_2_020,1.96
TX_2,FOODS_2_021,0.58
TX_2,FOODS_2_022,6.98
TX_2,FOODS_2_023,1.28
TX_2,FOODS_2_024,2.48
TX_2,FOODS_2_025,3.25
TX_2,FOODS_2_026,1.96
TX_2,FOODS_2_027,1.98
TX_2,FOODS_2_028,3.78
TX_2,FOODS_2_029,10.48
TX_2,FOODS_2_030,3.28
TX_2,FOODS_2_031,1.88
TX_2,FOODS_2_032,1.88
TX_2,FOODS_2_033,2.0
TX_2,FOODS_2_034,1.96
TX_2,FOODS_2_035,5.36
TX_2,FOODS_2_036,4.25
TX_2,FOODS_2_037,5.98
TX_2,FOODS_2_038,5.88
TX_2,FOODS_2_039,4.5
TX_2,FOODS_2_040,2.5
TX_2,FOODS_2_041,3.25
TX_2,FOODS_2_042,1.88
TX_2,FOODS_2_043,2.68
TX_2,FOODS_2_044,2.48
TX_2,FOODS_2_045,6.92
TX_2,FOODS_2_046,3.78
TX_2,FOODS_2_047,2.08
TX_2,FOODS_2_048,7.97
TX_2,FOODS_2_049,2.28
TX_2,FOODS_2_050,1.0
TX_2,FOODS_2_051,2.48
TX_2,FOODS_2_052,10.28
TX_2,FOODS_2_053,6.48
TX_2,FOODS_2_054,2.28
TX_2,FOODS_2_055,1.96
TX_2,FOODS_2_056,6.98
TX_2,FOODS_2_057,3.98
TX_2,FOODS_2_058,3.98
TX_2,FOODS_2_059,5.86
TX_2,FOODS_2_060,5.98
TX_2,FOODS_2_061,1.76
TX_2,FOODS_2_062,4.48
TX_2,FOODS_2_063,2.08
TX_2,FOODS_2_064,2.42
TX_2,FOODS_2_065,0.92
TX_2,FOODS_2_066,4.88
TX_2,FOODS_2_067,1.88
TX_2,FOODS_2_068,5.98
TX_2,FOODS_2_069,9.98
TX_2,FOODS_2_070,5.37
TX_2,FOODS_2_071,4.48
TX_2,FOODS_2_072,2.68
TX_2,FOODS_2_073,5.98
TX_2,FOODS_2_074,2.5
TX_2,FOODS_2_075,1.97
TX_2,FOODS_2_076,8.98
TX_2,FOODS_2_077,6.28
TX_2,FOODS_2_078,9.88
TX_2,FOODS_2_079,3.25
TX_2,FOODS_2_080,1.88
TX_2,FOODS_2_081,2.38
TX_2,FOODS_2_082,5.86
TX_2,FOODS_2_083,6.98
TX_2,FOODS_2_084,3.28
TX_2,FOODS_2_085,3.18
TX_2,FOODS_2_086,2.28
TX_2,FOODS_2_087,8.98
TX_2,FOODS_2_088,5.82
TX_2,FOODS_2_089,3.98
TX_2,FOODS_2_090,8.96
TX_2,FOODS_2_091,2.77
TX_2,FOODS_2_092,4.25
TX_2,FOODS_2_093,2.48
TX_2,FOODS_2_094,1.28
TX_2,FOODS_2_095,4.42
TX_2,FOODS_2_096,7.96
TX_2,FOODS_2_097,6.98
TX_2,FOODS_2_099,1.88
TX_2,FOODS_2_100,2.48
TX_2,FOODS_2_101,5.86
TX_2,FOODS_2_102,10.97
TX_2,FOODS_2_103,6.98
TX_2,FOODS_2_104,6.98
TX_2,FOODS_2_105,2.96
TX_2,FOODS_2_106,4.98
TX_2,FOODS_2_107,1.88
TX_2,FOODS_2_108,2.96
TX_2,FOODS_2_109,2.48
TX_2,FOODS_2_110,2.28
TX_2,FOODS_2_111,5.54
TX_2,FOODS_2_112,2.5
TX_2,FOODS_2_113,2.68
TX_2,FOODS_2_114,2.77
TX_2,FOODS_2_115,7.44
TX_2,FOODS_2_116,1.78
TX_2,FOODS_2_117,5.97
TX_2,FOODS_2_118,2.48
TX_2,FOODS_2_119,2.28
TX_2,FOODS_2_120,2.72
TX_2,FOODS_2_121,1.5
TX_2,FOODS_2_122,4.72
TX_2,FOODS_2_123,2.87
TX_2,FOODS_2_124,2.48
TX_2,FOODS_2_125,2.22
TX_2,FOODS_2_126,3.78
TX_2,FOODS_2_127,6.97
TX_2,FOODS_2_128,0.58
TX_2,FOODS_2_129,9.42
TX_2,FOODS_2_130,1.58
TX_2,FOODS_2_131,5.98
TX_2,FOODS_2_132,2.5
TX_2,FOODS_2_133,2.68
TX_2,FOODS_2_134,2.96
TX_2,FOODS_2_135,1.96
TX_2,FOODS_2_136,2.62
TX_2,FOODS_2_137,2.48
TX_2,FOODS_2_138,1.66
TX_2,FOODS_2_139,2.96
TX_2,FOODS_2_140,10.98
TX_2,FOODS_2_141,6.98
TX_2,FOODS_2_142,4.24
TX_2,FOODS_2_143,3.76
TX_2,FOODS_2_144,2.48
TX_2,FOODS_2_145,2.0
TX_2,FOODS_2_146,1.78
TX_2,FOODS_2_147,3.96
TX_2,FOODS_2_148,2.62
TX_2,FOODS_2_149,6.98
TX_2,FOODS_2_150,2.08
TX_2,FOODS_2_151,1.88
TX_2,FOODS_2_152,1.82
TX_2,FOODS_2_153,2.08
TX_2,FOODS_2_154,10.28
TX_2,FOODS_2_155,2.5
TX_2,FOODS_2_156,1.18
TX_2,FOODS_2_157,3.68
TX_2,FOODS_2_158,1.28
TX_2,FOODS_2_159,3.98
TX_2,FOODS_2_160,2.37
TX_2,FOODS_2_161,6.97
TX_2,FOODS_2_162,2.93
TX_2,FOODS_2_163,2.68
TX_2,FOODS_2_164,2.28
TX_2,FOODS_2_165,3.98
TX_2,FOODS_2_166,1.88
TX_2,FOODS_2_167,1.96
TX_2,FOODS_2_168,3.98
TX_2,FOODS_2_169,6.0
TX_2,FOODS_2_170,2.76
TX_2,FOODS_2_171,2.47
TX_2,FOODS_2_172,2.0
TX_2,FOODS_2_173,7.76
TX_2,FOODS_2_174,2.48
TX_2,FOODS_2_175,2.5
TX_2,FOODS_2_176,2.48
TX_2,FOODS_2_177,3.17
TX_2,FOODS_2_178,2.5
TX_2,FOODS_2_179,4.84
TX_2,FOODS_2_180,2.0
TX_2,FOODS_2_181,1.76
TX_2,FOODS_2_182,1.88
TX_2,FOODS_2_183,7.76
TX_2,FOODS_2_184,4.78
TX_2,FOODS_2_185,2.0
TX_2,FOODS_2_186,5.5
TX_2,FOODS_2_187,5.36
TX_2,FOODS_2_188,2.68
TX_2,FOODS_2_189,2.48
TX_2,FOODS_2_190,2.68
TX_2,FOODS_2_191,8.88
TX_2,FOODS_2_192,1.66
TX_2,FOODS_2_193,5.63
TX_2,FOODS_2_194,6.98
TX_2,FOODS_2_195,2.62
TX_2,FOODS_2_196,3.25
TX_2,FOODS_2_197,2.92
TX_2,FOODS_2_198,9.88
TX_2,FOODS_2_199,0.92
TX_2,FOODS_2_200,3.86
TX_2,FOODS_2_201,5.63
TX_2,FOODS_2_202,2.72
TX_2,FOODS_2_203,2.98
TX_2,FOODS_2_204,0.92
TX_2,FOODS_2_205,2.68
TX_2,FOODS_2_206,10.26
TX_2,FOODS_2_207,5.98
TX_2,FOODS_2_208,6.98
TX_2,FOODS_2_209,5.97
TX_2,FOODS_2_210,3.74
TX_2,FOODS_2_211,2.42
TX_2,FOODS_2_212,3.78
TX_2,FOODS_2_213,3.48
TX_2,FOODS_2_214,2.5
TX_2,FOODS_2_215,1.72
TX_2,FOODS_2_216,3.72
TX_2,FOODS_2_217,4.24
TX_2,FOODS_2_218,3.25
TX_2,FOODS_2_219,2.68
TX_2,FOODS_2_220,1.88
TX_2,FOODS_2_221,0.98
TX_2,FOODS_2_222,2.5
TX_2,FOODS_2_223,1.88
TX_2,FOODS_2_224,4.74
TX_2,FOODS_2_225,2.48
TX_2,FOODS_2_226,6.98
TX_2,FOODS_2_227,3.98
TX_2,FOODS_2_228,4.72
TX_2,FOODS_2_229,1.88
TX_2,FOODS_2_230,1.88
TX_2,FOODS_2_231,2.48
TX_2,FOODS_2_232,1.96
TX_2,FOODS_2_233,2.88
TX_2,FOODS_2_234,1.98
TX_2,FOODS_2_235,2.68
TX_2,FOODS_2_236,2.54
TX_2,FOODS_2_237,2.48
TX_2,FOODS_2_238,1.5
TX_2,FOODS_2_239,10.77
TX_2,FOODS_2_240,1.88
TX_2,FOODS_2_241,2.38
TX_2,FOODS_2_242,2.48
TX_2,FOODS_2_243,5.98
TX_2,FOODS_2_244,5.34
TX_2,FOODS_2_245,2.96
TX_2,FOODS_2_246,2.18
TX_2,FOODS_2_247,1.86
TX_2,FOODS_2_248,3.72
TX_2,FOODS_2_249,3.25
TX_2,FOODS_2_250,10.97
TX_2,FOODS_2_251,6.98
TX_2,FOODS_2_252,3.97
TX_2,FOODS_2_253,7.98
TX_2,FOODS_2_254,6.28
TX_2,FOODS_2_255,1.5
TX_2,FOODS_2_256,5.62
TX_2,FOODS_2_257,1.0
TX_2,FOODS_2_258,2.72
TX_2,FOODS_2_259,3.67
TX_2,FOODS_2_260,2.68
TX_2,FOODS_2_261,9.88
TX_2,FOODS_2_262,1.88
TX_2,FOODS_2_263,4.25
TX_2,FOODS_2_264,3.25
TX_2,FOODS_2_265,3.38
TX_2,FOODS_2_266,9.24
TX_2,FOODS_2_267,1.66
TX_2,FOODS_2_268,3.38
TX_2,FOODS_2_269,2.68
TX_2,FOODS_2_270,2.98
TX_2,FOODS_2_271,10.98
TX_2,FOODS_2_272,1.88
TX_2,FOODS_2_273,1.98
TX_2,FOODS_2_274,6.98
TX_2,FOODS_2_275,1.96
TX_2,FOODS_2_276,2.92
TX_2,FOODS_2_277,1.28
TX_2,FOODS_2_278,2.5
TX_2,FOODS_2_279,2.5
TX_2,FOODS_2_280,3.25
TX_2,FOODS_2_281,5.98
TX_2,FOODS_2_282,6.98
TX_2,FOODS_2_283,1.18
TX_2,FOODS_2_284,2.47
TX_2,FOODS_2_285,2.36
TX_2,FOODS_2_286,1.58
TX_2,FOODS_2_287,2.58
TX_2,FOODS_2_288,2.68
TX_2,FOODS_2_289,2.48
TX_2,FOODS_2_290,2.77
TX_2,FOODS_2_291,6.98
TX_2,FOODS_2_292,2.98
TX_2,FOODS_2_293,3.18
TX_2,FOODS_2_294,0.98
TX_2,FOODS_2_295,10.28
TX_2,FOODS_2_296,2.96
TX_2,FOODS_2_297,4.25
TX_2,FOODS_2_298,10.28
TX_2,FOODS_2_299,1.57
TX_2,FOODS_2_300,4.98
TX_2,FOODS_2_301,2.98
TX_2,FOODS_2_302,10.26
TX_2,FOODS_2_303,1.88
TX_2,FOODS_2_304,3.68
TX_2,FOODS_2_305,10.48
TX_2,FOODS_2_306,3.84
TX_2,FOODS_2_307,2.5
TX_2,FOODS_2_308,2.48
TX_2,FOODS_2_309,2.46
TX_2,FOODS_2_310,3.98
TX_2,FOODS_2_311,2.08
TX_2,FOODS_2_312,4.98
TX_2,FOODS_2_313,8.66
TX_2,FOODS_2_314,3.98
TX_2,FOODS_2_315,2.48
TX_2,FOODS_2_316,10.26
TX_2,FOODS_2_317,10.28
TX_2,FOODS_2_318,4.98
TX_2,FOODS_2_319,2.48
TX_2,FOODS_2_320,1.86
TX_2,FOODS_2_321,2.48
TX_2,FOODS_2_322,2.47
TX_2,FOODS_2_323,3.25
TX_2,FOODS_2_324,2.58
TX_2,FOODS_2_325,1.0
TX_2,FOODS_2_326,0.92
TX_2,FOODS_2_327,1.68
TX_2,FOODS_2_328,4.42
TX_2,FOODS_2_329,2.88
TX_2,FOODS_2_330,3.76
TX_2,FOODS_2_331,2.68
TX_2,FOODS_2_332,3.27
TX_2,FOODS_2_333,3.18
TX_2,FOODS_2_334,10.26
TX_2,FOODS_2_335,3.27
TX_2,FOODS_2_336,2.48
TX_2,FOODS_2_337,6.28
TX_2,FOODS_2_338,2.87
TX_2,FOODS_2_339,4.25
TX_2,FOODS_2_340,2.96
TX_2,FOODS_2_341,2.58
TX_2,FOODS_2_342,5.86
TX_2,FOODS_2_343,3.25
TX_2,FOODS_2_344,2.68
TX_2,FOODS_2_345,7.98
TX_2,FOODS_2_346,2.38
TX_2,FOODS_2_347,1.57
TX_2,FOODS_2_348,5.86
TX_2,FOODS_2_349,5.98
TX_2,FOODS_2_350,4.98
TX_2,FOODS_2_351,2.96
TX_2,FOODS_2_352,10.26
TX_2,FOODS_2_353,2.42
TX_2,FOODS_2_354,4.98
TX_2,FOODS_2_355,2.77
TX_2,FOODS_2_356,2.48
TX_2,FOODS_2_357,1.57
TX_2,FOODS_2_358,2.48
TX_2,FOODS_2_359,1.57
TX_2,FOODS_2_360,0.58
TX_2,FOODS_2_361,3.68
TX_2,FOODS_2_362,6.98
TX_2,FOODS_2_363,2.5
TX_2,FOODS_2_364,2.18
TX_2,FOODS_2_365,9.98
TX_2,FOODS_2_366,2.88
TX_2,FOODS_2_367,3.98
TX_2,FOODS_2_368,6.98
TX_2,FOODS_2_369,4.87
TX_2,FOODS_2_370,4.98
TX_2,FOODS_2_371,1.57
TX_2,FOODS_2_372,8.67
TX_2,FOODS_2_373,4.74
TX_2,FOODS_2_374,1.57
TX_2,FOODS_2_375,4.88
TX_2,FOODS_2_376,1.78
TX_2,FOODS_2_377,2.77
TX_2,FOODS_2_378,2.64
TX_2,FOODS_2_379,6.98
TX_2,FOODS_2_380,4.98
TX_2,FOODS_2_381,1.96
TX_2,FOODS_2_382,3.12
TX_2,FOODS_2_383,1.88
TX_2,FOODS_2_384,1.56
TX_2,FOODS_2_385,2.62
TX_2,FOODS_2_386,2.68
TX_2,FOODS_2_387,12.97
TX_2,FOODS_2_388,2.96
TX_2,FOODS_2_389,10.28
TX_2,FOODS_2_390,6.12
TX_2,FOODS_2_391,1.88
TX_2,FOODS_2_392,4.98
TX_2,FOODS_2_393,3.98
TX_2,FOODS_2_394,2.28
TX_2,FOODS_2_395,3.98
TX_2,FOODS_2_396,2.48
TX_2,FOODS_2_397,2.48
TX_2,FOODS_2_398,1.98
TX_2,FOODS_2_399,1.88
TX_2,FOODS_3_001,2.28
TX_2,FOODS_3_002,2.5
TX_2,FOODS_3_003,3.98
TX_2,FOODS_3_004,4.27
TX_2,FOODS_3_005,1.68
TX_2,FOODS_3_006,7.88
TX_2,FOODS_3_007,0.2
TX_2,FOODS_3_008,0.79
TX_2,FOODS_3_009,2.28
TX_2,FOODS_3_010,2.78
TX_2,FOODS_3_011,1.98
TX_2,FOODS_3_012,2.16
TX_2,FOODS_3_013,2.38
TX_2,FOODS_3_014,1.98
TX_2,FOODS_3_015,1.68
TX_2,FOODS_3_016,2.98
TX_2,FOODS_3_017,1.88
TX_2,FOODS_3_018,4.5
TX_2,FOODS_3_019,1.98
TX_2,FOODS_3_020,1.25
TX_2,FOODS_3_021,2.48
TX_2,FOODS_3_022,1.98
TX_2,FOODS_3_023,3.78
TX_2,FOODS_3_024,0.98
TX_2,FOODS_3_025,2.88
TX_2,FOODS_3_026,1.98
TX_2,FOODS_3_027,2.0
TX_2,FOODS_3_028,3.5
TX_2,FOODS_3_029,1.25
TX_2,FOODS_3_030,1.25
TX_2,FOODS_3_031,3.98
TX_2,FOODS_3_032,2.98
TX_2,FOODS_3_033,2.5
TX_2,FOODS_3_034,2.5
TX_2,FOODS_3_035,3.58
TX_2,FOODS_3_036,2.88
TX_2,FOODS_3_037,2.5
TX_2,FOODS_3_038,4.98
TX_2,FOODS_3_039,4.28
TX_2,FOODS_3_040,2.5
TX_2,FOODS_3_041,2.98
TX_2,FOODS_3_042,1.48
TX_2,FOODS_3_043,2.5
TX_2,FOODS_3_044,2.88
TX_2,FOODS_3_045,3.98
TX_2,FOODS_3_046,1.76
TX_2,FOODS_3_047,1.0
TX_2,FOODS_3_048,1.66
TX_2,FOODS_3_049,4.68
TX_2,FOODS_3_050,1.48
TX_2,FOODS_3_051,1.98
TX_2,FOODS_3_053,3.98
TX_2,FOODS_3_054,1.64
TX_2,FOODS_3_055,3.48
TX_2,FOODS_3_056,1.98
TX_2,FOODS_3_057,2.5
TX_2,FOODS_3_058,1.98
TX_2,FOODS_3_059,1.97
TX_2,FOODS_3_060,2.98
TX_2,FOODS_3_061,2.98
TX_2,FOODS_3_062,2.68
TX_2,FOODS_3_063,1.88
TX_2,FOODS_3_064,1.0
TX_2,FOODS_3_065,3.48
TX_2,FOODS_3_066,2.98
TX_2,FOODS_3_067,3.78
TX_2,FOODS_3_068,2.48
TX_2,FOODS_3_069,2.97
TX_2,FOODS_3_070,0.2
TX_2,FOODS_3_071,1.34
TX_2,FOODS_3_072,2.5
TX_2,FOODS_3_073,2.98
TX_2,FOODS_3_074,3.98
TX_2,FOODS_3_075,2.88
TX_2,FOODS_3_076,1.25
TX_2,FOODS_3_077,2.5
TX_2,FOODS_3_078,2.97
TX_2,FOODS_3_079,5.98
TX_2,FOODS_3_080,1.48
TX_2,FOODS_3_081,4.5
TX_2,FOODS_3_082,1.98
TX_2,FOODS_3_083,18.98
TX_2,FOODS_3_084,1.98
TX_2,FOODS_3_085,2.98
TX_2,FOODS_3_086,1.25
TX_2,FOODS_3_087,2.5
TX_2,FOODS_3_088,2.78
TX_2,FOODS_3_089,1.0
TX_2,FOODS_3_090,1.25
TX_2,FOODS_3_091,4.88
TX_2,FOODS_3_092,3.68
TX_2,FOODS_3_093,1.97
TX_2,FOODS_3_094,2.98
TX_2,FOODS_3_095,5.38
TX_2,FOODS_3_096,4.28
TX_2,FOODS_3_097,2.0
TX_2,FOODS_3_098,4.28
TX_2,FOODS_3_099,1.98
TX_2,FOODS_3_100,3.98
TX_2,FOODS_3_101,1.0
TX_2,FOODS_3_102,1.78
TX_2,FOODS_3_103,2.98
TX_2,FOODS_3_104,2.98
TX_2,FOODS_3_105,2.88
TX_2,FOODS_3_106,1.0
TX_2,FOODS_3_107,1.88
TX_2,FOODS_3_108,1.0
TX_2,FOODS_3_109,1.0
TX_2,FOODS_3_110,8.68
TX_2,FOODS_3_111,4.98
TX_2,FOODS_3_112,2.98
TX_2,FOODS_3_113,1.5
TX_2,FOODS_3_114,2.68
TX_2,FOODS_3_115,4.28
TX_2,FOODS_3_116,1.0
TX_2,FOODS_3_117,1.97
TX_2,FOODS_3_118,1.0
TX_2,FOODS_3_119,4.28
TX_2,FOODS_3_120,4.98
TX_2,FOODS_3_121,2.98
TX_2,FOODS_3_122,2.5
TX_2,FOODS_3_123,2.47
TX_2,FOODS_3_124,4.98
TX_2,FOODS_3_125,4.98
TX_2,FOODS_3_126,3.48
TX_2,FOODS_3_127,3.28
TX_2,FOODS_3_128,2.53
TX_2,FOODS_3_129,2.48
TX_2,FOODS_3_130,2.68
TX_2,FOODS_3_131,1.0
TX_2,FOODS_3_132,2.5
TX_2,FOODS_3_133,0.88
TX_2,FOODS_3_134,6.48
TX_2,FOODS_3_135,1.18
TX_2,FOODS_3_136,4.28
TX_2,FOODS_3_137,2.5
TX_2,FOODS_3_138,1.98
TX_2,FOODS_3_139,4.78
TX_2,FOODS_3_140,3.58
TX_2,FOODS_3_141,2.78
TX_2,FOODS_3_142,3.98
TX_2,FOODS_3_143,2.5
TX_2,FOODS_3_144,1.72
TX_2,FOODS_3_145,2.46
TX_2,FOODS_3_146,5.48
TX_2,FOODS_3_147,3.58
TX_2,FOODS_3_148,1.25
TX_2,FOODS_3_149,2.5
TX_2,FOODS_3_150,1.97
TX_2,FOODS_3_151,2.68
TX_2,FOODS_3_152,1.98
TX_2,FOODS_3_153,1.98
TX_2,FOODS_3_154,2.98
TX_2,FOODS_3_155,1.98
TX_2,FOODS_3_156,3.58
TX_2,FOODS_3_157,2.98
TX_2,FOODS_3_158,5.98
TX_2,FOODS_3_159,2.98
TX_2,FOODS_3_160,2.47
TX_2,FOODS_3_161,1.98
TX_2,FOODS_3_162,1.98
TX_2,FOODS_3_163,2.0
TX_2,FOODS_3_164,2.88
TX_2,FOODS_3_165,3.18
TX_2,FOODS_3_166,1.0
TX_2,FOODS_3_167,1.98
TX_2,FOODS_3_168,2.78
TX_2,FOODS_3_169,3.98
TX_2,FOODS_3_170,1.98
TX_2,FOODS_3_171,2.48
TX_2,FOODS_3_172,1.78
TX_2,FOODS_3_173,10.98
TX_2,FOODS_3_174,5.78
TX_2,FOODS_3_175,6.98
TX_2,FOODS_3_176,1.64
TX_2,FOODS_3_177,2.98
TX_2,FOODS_3_178,1.56
TX_2,FOODS_3_179,3.98
TX_2,FOODS_3_180,2.78
TX_2,FOODS_3_181,2.98
TX_2,FOODS_3_182,1.98
TX_2,FOODS_3_183,3.28
TX_2,FOODS_3_184,2.98
TX_2,FOODS_3_185,2.28
TX_2,FOODS_3_186,2.28
TX_2,FOODS_3_187,2.28
TX_2,FOODS_3_188,1.98
TX_2,FOODS_3_189,2.5
TX_2,FOODS_3_190,1.0
TX_2,FOODS_3_191,1.0
TX_2,FOODS_3_192,5.93
TX_2,FOODS_3_193,2.08
TX_2,FOODS_3_194,2.78
TX_2,FOODS_3_195,2.5
TX_2,FOODS_3_196,4.5
TX_2,FOODS_3_197,1.76
TX_2,FOODS_3_198,4.98
TX_2,FOODS_3_199,1.98
TX_2,FOODS_3_200,2.0
TX_2,FOODS_3_201,1.98
TX_2,FOODS_3_202,4.28
TX_2,FOODS_3_203,4.5
TX_2,FOODS_3_204,2.48
TX_2,FOODS_3_205,0.98
TX_2,FOODS_3_206,2.38
TX_2,FOODS_3_207,1.98
TX_2,FOODS_3_208,4.68
TX_2,FOODS_3_209,3.98
TX_2,FOODS_3_210,1.98
TX_2,FOODS_3_211,3.93
TX_2,FOODS_3_212,2.98
TX_2,FOODS_3_213,2.5
TX_2,FOODS_3_214,1.25
TX_2,FOODS_3_215,0.88
TX_2,FOODS_3_216,2.5
TX_2,FOODS_3_217,2.78
TX_2,FOODS_3_218,2.0
TX_2,FOODS_3_219,1.0
TX_2,FOODS_3_220,3.28
TX_2,FOODS_3_221,4.98
TX_2,FOODS_3_222,4.28
TX_2,FOODS_3_223,1.98
TX_2,FOODS_3_224,3.98
TX_2,FOODS_3_225,1.98
TX_2,FOODS_3_226,1.48
